	complexity.dist_spec_init	complexity.fro_dist	complexity.fro_over_spec	complexity.inverse_margin	complexity.l2	complexity.l2_dist	complexity.log_prod_of_fro	complexity.log_prod_of_fro_over_margin	complexity.log_prod_of_spec	complexity.log_prod_of_spec_over_margin	complexity.log_sum_of_fro	complexity.log_sum_of_fro_over_margin	complexity.log_sum_of_spec	complexity.log_sum_of_spec_over_margin	complexity.pacbayes_flatness	complexity.pacbayes_init	complexity.pacbayes_mag_flatness	complexity.pacbayes_mag_init	complexity.pacbayes_mag_orig	complexity.pacbayes_orig	complexity.param_norm	complexity.params	complexity.path_norm	complexity.path_norm_over_margin	cross_entropy	data_seed	epoch	experiment_id	gen.gap	gen.train_acc	gen.val_acc	hp.lr	hp.model_depth	hp.model_width	index	is.converged	is.high_train_accuracy	is.last_epoch	repeat_id	seed	train_dataset_size
654	40.8507	2120.92	1174.75	0.0411252	76.703	46.0534	136.682	133.491	47.8166	44.6255	8.51511	8.39238	5.0972	4.97446	56.692	30082.6	5.61866	1.38765e+06	1.74712e+06	83407.6	5883.35	1414630	64.3223	2.64527	0.00978971	42	23	3250946282674771749	0.21198	0.99868	0.7867	0.00630957	4	8	654	True	True	True	1590105063309148267	3	50000
655	40.5965	2273.08	1340.64	0.0428658	83.9041	47.6768	140.833	137.683	49.0192	45.8695	8.67475	8.55361	5.14345	5.02231	56.692	32239.2	5.13243	2.12199e+06	2.74337e+06	99799.4	7039.9	2205780	42.3031	1.81336	0.0095051	42	20	1108232695753648711	0.21388	0.99888	0.785	0.00630957	4	10	655	True	True	True	1590105073695403042	0	50000
656	40.9039	2281.27	1325.52	0.0408651	83.8304	47.7627	140.853	137.656	49.194	45.9965	8.67553	8.55255	5.15017	5.02719	60.18	34344.6	5.67104	2.1586e+06	2.77704e+06	105752	7027.54	2205780	43.5194	1.77843	0.00949739	42	21	1108232695753648711	0.2038	0.9987	0.7949	0.00630957	4	10	656	True	True	True	1590105092941370028	1	50000
657	39.9446	2209.69	1322.04	0.0371311	83.3628	47.0074	140.672	137.379	49.0868	45.7935	8.66856	8.5419	5.14605	5.01939	58.397	32282.7	5.08731	2.10461e+06	2.73442e+06	101478	6949.35	2205780	40.9631	1.521	0.00716037	42	20	1108232695753648711	0.20438	0.99928	0.7949	0.00630957	4	10	657	True	True	True	1590105101011547589	2	50000
658	40.3576	2270.31	1334.14	0.0383313	83.8301	47.6477	140.87	137.609	49.0938	45.8323	8.67618	8.55074	5.14632	5.02088	60.18	34179.6	5.08731	2.11226e+06	2.73335e+06	105751	7027.48	2205780	41.6837	1.59779	0.00823457	42	21	1108232695753648711	0.20528	0.99888	0.7936	0.00630957	4	10	658	True	True	True	1590105101224313807	3	50000
659	41.1373	2303.46	1333.77	0.0383303	84.0051	47.9944	140.956	137.694	49.1996	45.9381	8.67946	8.55402	5.15039	5.02495	64	36878.3	5.27145	2.13067e+06	2.74608e+06	112933	7056.86	2205780	43.1021	1.65211	0.00871897	42	22	1108232695753648711	0.21526	0.99896	0.7837	0.00630957	4	10	659	True	True	True	1590105126359958649	4	50000
660	40.3819	2430.56	1495.96	0.0412489	90.4173	49.3007	144.344	141.156	50.1301	46.942	8.80978	8.68716	5.18618	5.06356	60.18	36590.6	5.22449	3.04915e+06	4.00824e+06	123020	8175.29	3171930	32.1326	1.32543	0.0096897	42	19	-2324135612107203476	0.20498	0.99868	0.7937	0.00630957	4	12	660	True	True	True	1590105190197977181	0	50000
661	39.7814	2412.73	1498.02	0.0385398	90.2545	49.1195	144.34	141.084	50.0294	46.7733	8.80963	8.6844	5.1823	5.05707	64	38626.6	4.95546	3.0062e+06	3.96826e+06	130357	8145.88	3171930	32.1947	1.24078	0.00830391	42	19	-2324135612107203476	0.20462	0.99882	0.7942	0.00630957	4	12	661	True	True	True	1590105214876863944	1	50000
662	40.3232	2429.82	1488.29	0.0411099	90.4005	49.2932	144.31	141.118	50.1451	46.9536	8.80847	8.68572	5.18675	5.064	66.0479	40144	6.00133	3.12016e+06	4.07918e+06	134963	8172.26	3171930	32.7382	1.34587	0.0094714	42	19	-2324135612107203476	0.20598	0.99868	0.7927	0.00630957	4	12	662	True	True	True	1590105215066121555	2	50000
663	40.8213	2445.27	1485.54	0.0389879	90.4863	49.4497	144.381	141.136	50.245	47.0005	8.81121	8.68642	5.1906	5.06581	64	39147.3	5.22449	3.04429e+06	3.99982e+06	131027	8187.77	3171930	33.4373	1.30365	0.00841908	42	19	-2324135612107203476	0.20212	0.99902	0.7969	0.00630957	4	12	663	True	True	True	1590105240551625091	3	50000
664	40.1369	2419.63	1491.36	0.0418259	90.4264	49.1898	144.345	141.17	50.1723	46.998	8.80982	8.68773	5.1878	5.06571	62.0459	37555	5.22449	3.04201e+06	4.00481e+06	126859	8176.94	3171930	31.1101	1.30121	0.00960963	42	18	-2324135612107203476	0.20428	0.99868	0.7944	0.00630957	4	12	664	True	True	True	1590105269661741538	4	50000
665	40.3745	2661.2	1660.37	0.0382721	97.0314	51.5869	147.493	144.23	51.0582	47.7952	8.93092	8.80542	5.22187	5.09637	68.1956	45393.6	4.51342	4.03266e+06	5.39141e+06	160540	9415.09	4313080	27.4695	1.05132	0.0081714	42	18	1127775128380926125	0.20672	0.99892	0.7922	0.00630957	4	14	665	True	True	True	1590105269851896549	0	50000
666	40.0806	2637.51	1658.7	0.0415144	97.0647	51.3566	147.524	144.342	51.0658	47.8841	8.93209	8.80972	5.22217	5.09979	66.0479	43573.3	5.83268	4.21137e+06	5.58043e+06	155591	9421.55	4313080	26.9442	1.11857	0.00947981	42	17	1127775128380926125	0.20394	0.99894	0.795	0.00630957	4	14	666	True	True	True	1590105278847953781	2	50000
667	39.8846	2627.59	1645.45	0.0370389	96.7669	51.26	147.421	144.125	51.0318	47.736	8.92812	8.80136	5.22086	5.0941	68.1956	44820.5	5.22449	4.12697e+06	5.49348e+06	159666	9363.83	4313080	27.1461	1.00546	0.00712413	42	18	1127775128380926125	0.2018	0.9992	0.7974	0.00630957	4	14	667	True	True	True	1590105279454858896	1	50000
668	40.4687	2641.45	1655.51	0.0394914	96.9896	51.395	147.522	144.29	51.1183	47.8867	8.93202	8.80773	5.22419	5.09989	64	42286.1	5.08731	4.12238e+06	5.48818e+06	150535	9406.99	4313080	28.4468	1.1234	0.00959781	42	18	1127775128380926125	0.2028	0.9986	0.7958	0.00630957	4	14	668	True	True	True	1590105306071166570	3	50000
669	39.8518	2764.64	1800.92	0.0399368	102.45	52.5799	150.062	146.841	51.8136	48.5931	9.02969	8.90583	5.25093	5.12706	64	44257.2	5.22449	5.34999e+06	7.22249e+06	167959	10496	5629230	24.0472	0.960368	0.00938853	42	17	1216543651093605072	0.2008	0.9988	0.798	0.00630957	4	16	669	True	True	True	1590105333207583338	0	50000
670	40.1933	2825.99	1797.76	0.0398498	102.767	53.16	150.033	146.811	51.7958	48.5732	9.02861	8.90466	5.25024	5.1263	64	45238.7	4.91265	5.34228e+06	7.19269e+06	169000	10561.1	5629230	23.7446	0.946219	0.00929552	42	17	1216543651093605072	0.19864	0.99864	0.8	0.00630957	4	16	670	True	True	True	1590105344866238708	1	50000
671	40.8272	2757.99	1666.42	0.0385885	97.5256	52.5166	147.562	144.308	51.055	47.8002	8.93357	8.80839	5.22175	5.09657	64	44150.7	5.36729	4.18998e+06	5.52124e+06	152203	9511.24	4313080	28.5193	1.10052	0.00809394	42	19	1127775128380926125	0.20008	0.99898	0.7989	0.00630957	4	14	671	True	True	True	1590105351819672500	4	50000
672	39.8936	2818.57	1807.89	0.0367131	102.845	53.0902	150.059	146.754	51.7529	48.4483	9.02959	8.90249	5.24859	5.12149	64	45120	4.99884	5.34429e+06	7.2005e+06	169256	10577	5629230	22.9988	0.844357	0.00806943	42	17	1216543651093605072	0.20166	0.99906	0.7974	0.00630957	4	16	672	True	True	True	1590105359563703693	4	50000
673	40.9774	2867.87	1806.14	0.0410699	103.148	53.5525	150.154	146.962	51.9088	48.7163	9.03327	8.91048	5.25459	5.1318	68.1956	48917	4.55111	5.27674e+06	7.11692e+06	181416	10639.5	5629230	24.1409	0.991465	0.00912107	42	17	1216543651093605072	0.2017	0.9989	0.7972	0.00630957	4	16	673	True	True	True	1590105359806032640	3	50000
674	40.387	2835.97	1801.48	0.0426066	102.902	53.2538	150.019	146.863	51.8611	48.7053	9.02804	8.90667	5.25275	5.13138	68.1956	48373.1	5.67104	5.46319e+06	7.31231e+06	180552	10588.9	5629230	23.4645	0.999739	0.00999877	42	17	1216543651093605072	0.20336	0.99866	0.7953	0.00630957	4	16	674	True	True	True	1590105360511090080	2	50000
699	41.7215	2136.75	1083.47	0.0397856	74.8657	46.2249	135.486	132.262	47.9061	44.6818	8.46909	8.34508	5.10064	4.97663	56.692	30306.9	5.8881	1.38029e+06	1.72006e+06	79460.9	5604.88	1414630	50.613	2.01367	0.00873287	42	24	1565041692372787778	0.20974	0.99874	0.789	0.01	4	8	699	True	True	True	1590105533077031707	0	50000
701	42.0588	2183	1092.1	0.0421478	75.2421	46.7226	135.655	132.489	47.9582	44.7916	8.47561	8.35382	5.10264	4.98085	56.692	30962.5	5.27145	1.35905e+06	1.6948e+06	80261.5	5661.37	1414630	49.4535	2.08436	0.00982961	42	24	1565041692372787778	0.2148	0.9986	0.7838	0.01	4	8	701	True	True	True	1590105548060034360	1	50000
702	42.6511	2232.63	1082.93	0.0393324	75.5798	47.2507	135.706	132.47	48.1139	44.8782	8.47756	8.35311	5.10863	4.98418	53.4988	29883.5	6.05917	1.40091e+06	1.7319e+06	76423.2	5712.31	1414630	52.1326	2.0505	0.00962647	42	25	1565041692372787778	0.21686	0.99856	0.7817	0.01	4	8	702	True	True	True	1590105567460695121	2	50000
703	41.6584	2144.99	1083.54	0.0409797	75.0793	46.314	135.515	132.32	47.9172	44.7225	8.4702	8.34733	5.10107	4.97819	56.692	30423.8	5.22449	1.35469e+06	1.69511e+06	79914.7	5636.9	1414630	48.3764	1.98245	0.00997699	42	23	1565041692372787778	0.20714	0.99834	0.7912	0.01	4	8	703	True	True	True	1590105578213355592	3	50000
704	42.0661	2175.62	1088.07	0.0398998	75.1095	46.6435	135.518	132.296	47.8448	44.6234	8.47032	8.34642	5.09828	4.97438	53.4988	29121	5.46577	1.36999e+06	1.70569e+06	75475.4	5641.44	1414630	49.5617	1.9775	0.00899082	42	24	1565041692372787778	0.21008	0.99838	0.7883	0.01	4	8	704	True	True	True	1590105587049812496	4	50000
705	42.093	2279.24	1204.34	0.0390452	81.5577	47.7414	139.422	136.179	49.2884	46.0453	8.62049	8.49576	5.1538	5.02907	56.692	32326.6	5.13243	2.08721e+06	2.67591e+06	94297	6651.67	2205780	32.9683	1.28725	0.00814951	42	21	-4691705310592980635	0.20538	0.99898	0.7936	0.01	4	10	705	True	True	True	1590105624775860000	0	50000
706	41.5719	2277.87	1207.01	0.0407968	81.47	47.7271	139.411	136.212	49.2239	46.0248	8.62005	8.497	5.15132	5.02828	56.692	32307.1	6.11786	2.14918e+06	2.73702e+06	94094.3	6637.37	2205780	32.8694	1.34097	0.00992801	42	22	-4691705310592980635	0.20794	0.99834	0.7904	0.01	4	10	706	True	True	True	1590105634297992829	2	50000
707	41.4151	2263.69	1207.08	0.0394145	81.4372	47.5782	139.461	136.227	49.2507	46.0171	8.62197	8.49759	5.15236	5.02798	58.397	33071	5.27145	2.08959e+06	2.68043e+06	96845.4	6632.03	2205780	32.8946	1.29652	0.00909166	42	21	-4691705310592980635	0.20456	0.99856	0.794	0.01	4	10	707	True	True	True	1590105635123330404	1	50000
708	41.7265	2286.65	1208.43	0.0400308	81.6891	47.8189	139.532	136.314	49.2609	46.0428	8.6247	8.50093	5.15275	5.02897	56.692	32431.5	4.99884	2.07905e+06	2.66775e+06	94600.9	6673.11	2205780	34.3894	1.37664	0.00944771	42	21	-4691705310592980635	0.20536	0.99856	0.7932	0.01	4	10	708	True	True	True	1590105657753851124	3	50000
709	42.0244	2270.68	1205	0.0409727	81.5814	47.6516	139.483	136.288	49.2953	46.1004	8.62283	8.49995	5.15407	5.03119	56.692	32205.2	5.22449	2.0904e+06	2.68149e+06	94351.7	6655.53	2205780	31.4131	1.28708	0.00958944	42	20	-4691705310592980635	0.20784	0.99854	0.7907	0.01	4	10	709	True	True	True	1590105674527075014	4	50000
710	41.5214	2414.13	1320.16	0.0415305	87.6963	49.1338	142.668	139.487	50.3095	47.1281	8.74534	8.62298	5.19308	5.07072	60.18	36343.5	4.55111	2.91735e+06	3.83347e+06	115729	7690.64	3171930	24.3665	1.01195	0.00994575	42	20	198887080963804398	0.20138	0.99848	0.7971	0.01	4	12	710	True	True	True	1590105675075449564	0	50000
711	42.206	2425.22	1323.18	0.0389019	87.7846	49.2465	142.726	139.48	50.3669	47.1202	8.74757	8.6227	5.19529	5.07041	62.0459	37641.6	4.91265	2.96395e+06	3.87804e+06	119556	7706.13	3171930	25.5786	0.995056	0.00903714	42	19	198887080963804398	0.20222	0.99842	0.7962	0.01	4	12	711	True	True	True	1590105721480269733	1	50000
712	41.0391	2423.65	1328.73	0.0406911	87.79	49.2306	142.605	139.403	50.1727	46.971	8.7429	8.61976	5.18782	5.06467	64	38801.3	5.56699	3.03004e+06	3.94472e+06	123336	7707.08	3171930	24.2627	0.987277	0.00948324	42	20	198887080963804398	0.20428	0.99848	0.7942	0.01	4	12	712	True	True	True	1590105721560388789	2	50000
713	41.5442	2375.55	1316.24	0.0390814	87.5139	48.7396	142.633	139.391	50.2904	47.0483	8.74399	8.6193	5.19234	5.06765	60.18	35763.1	5.08731	2.97042e+06	3.89598e+06	115248	7658.69	3171930	25.1715	0.983736	0.00993904	42	19	198887080963804398	0.20336	0.99816	0.7948	0.01	4	12	713	True	True	True	1590105729705821696	3	50000
714	41.6652	2434.54	1328.56	0.0409495	87.8267	49.3411	142.781	139.585	50.3261	47.1307	8.74966	8.62676	5.19372	5.07082	60.18	36650.5	5.22449	2.99358e+06	3.90539e+06	116073	7713.52	3171930	24.8641	1.01817	0.0095514	42	19	198887080963804398	0.20248	0.99848	0.796	0.01	4	12	714	True	True	True	1590105754965695112	4	50000
715	41.3374	2566.19	1453.2	0.0389298	93.5508	50.6576	145.667	142.421	51.1973	47.9513	8.86067	8.73582	5.22722	5.10238	60.18	38631.2	4.4762	3.92081e+06	5.24003e+06	131693	8751.76	4313080	21.3141	0.829752	0.00982619	42	19	4108785166134067373	0.2003	0.9983	0.798	0.01	4	14	715	True	True	True	1590105764416548271	0	50000
716	41.5565	2567.13	1424.89	0.0396676	93.515	50.6668	145.42	142.192	51.2569	48.0296	8.85116	8.72704	5.22951	5.10539	62.0459	39842.8	4.29681	3.91527e+06	5.23329e+06	135672	8745.07	4313080	19.868	0.788115	0.00993003	42	19	4108785166134067373	0.19786	0.99816	0.8003	0.01	4	14	716	True	True	True	1590105775043012208	2	50000
717	41.4163	2529.58	1430.09	0.0371275	93.3484	50.2949	145.464	142.17	51.2153	47.9219	8.85286	8.72619	5.22792	5.10125	62.0459	39260.4	4.87039	3.97224e+06	5.30224e+06	135189	8713.93	4313080	20.7031	0.768655	0.00801311	42	18	4108785166134067373	0.2031	0.9987	0.7956	0.01	4	14	717	True	True	True	1590105775031290690	3	50000
718	41.3155	2588.71	1452.98	0.0400619	93.7262	50.8793	145.623	142.405	51.1765	47.9591	8.85897	8.73522	5.22642	5.10268	62.0459	40177.6	6.05917	4.14889e+06	5.46271e+06	136285	8784.6	4313080	22.1173	0.886061	0.00909473	42	18	4108785166134067373	0.20188	0.99868	0.7968	0.01	4	14	718	True	True	True	1590105775930392416	1	50000
719	41.8325	2596.15	1439.98	0.0369322	93.7419	50.9524	145.573	142.275	51.2332	47.9345	8.85707	8.7302	5.2286	5.10173	62.0459	40293	4.09542	3.88319e+06	5.19436e+06	136331	8787.54	4313080	20.3276	0.750741	0.008008	42	19	4108785166134067373	0.19638	0.99888	0.8025	0.01	4	14	719	True	True	True	1590105785012311459	4	50000
720	42.1596	2730.27	1547.99	0.0403825	99.1752	52.252	147.964	144.754	52.0256	48.8162	8.949	8.82557	5.25908	5.13564	66.0479	45105	6.11786	5.39781e+06	7.19656e+06	162430	9835.73	5629230	18.6743	0.754117	0.00999561	42	18	2736370021948811250	0.19748	0.99838	0.8009	0.01	4	16	720	True	True	True	1590105797284950677	0	50000
721	41.8067	2716.18	1549.99	0.0403165	99.1797	52.117	147.964	144.753	52.0381	48.8272	8.94902	8.82553	5.25956	5.13606	64	43481.8	4.70669	5.16392e+06	6.97013e+06	157409	9836.62	5629230	18.2355	0.735191	0.00988185	42	17	2736370021948811250	0.20142	0.99822	0.7968	0.01	4	16	721	True	True	True	1590105814676114216	1	50000
722	41.1663	2627.57	1547.8	0.0384756	98.4886	51.2599	147.862	144.604	51.8841	48.6264	8.9451	8.8198	5.25364	5.12834	64	42064.1	5.22449	5.2181e+06	7.05115e+06	155223	9700.01	5629230	18.6917	0.719176	0.00950289	42	17	2736370021948811250	0.19948	0.99838	0.7989	0.01	4	16	722	True	True	True	1590105815010166666	2	50000
723	41.622	2682.9	1547.71	0.0398534	98.9064	51.7968	147.859	144.636	51.9084	48.6859	8.94496	8.82102	5.25457	5.13063	64	42949.4	4.55111	5.13585e+06	6.95161e+06	156543	9782.48	5629230	17.9479	0.715285	0.00915205	42	17	2736370021948811250	0.19296	0.99866	0.8057	0.01	4	16	723	True	True	True	1590105825392220621	3	50000
724	41.9459	2735.02	1543.39	0.0375929	99.0812	52.2974	147.964	144.683	52.0271	48.7462	8.94903	8.82284	5.25914	5.13295	64	43783.2	4.99884	5.21781e+06	7.01152e+06	157096	9817.09	5629230	18.3048	0.68813	0.0086741	42	18	2736370021948811250	0.19708	0.99848	0.8014	0.01	4	16	724	True	True	True	1590105826213079972	4	50000
750	40.434	2146.91	1775.62	0.0345936	87.824	46.3347	170.678	167.314	57.5098	54.1457	8.79942	8.69429	5.26292	5.15779	64	34373.4	7.11111	1.95384e+06	2.5452e+06	123432	7713.06	1856430	96.1652	3.3267	0.00879234	42	50	-3711687708969598594	0.24914	0.99894	0.7498	0.001	5	8	750	True	True	True	1590106048254921936	0	50000
751	39.6849	2159.83	1782.87	0.0379624	87.8361	46.474	170.843	167.572	57.4957	54.2246	8.80458	8.70235	5.26248	5.16025	68.1956	36845.7	6.75472	1.93207e+06	2.52079e+06	131558	7715.17	1856430	102.894	3.90611	0.00977119	42	51	-3711687708969598594	0.2503	0.9991	0.7488	0.001	5	8	751	True	True	True	1590106057095617616	1	50000
752	40.5923	2157.42	1765.82	0.034108	87.6857	46.4481	170.672	167.294	57.5446	54.1664	8.79925	8.69368	5.26401	5.15844	68.1956	36804.7	7.03761	1.94764e+06	2.53529e+06	131108	7688.78	1856430	99.498	3.39368	0.00788424	42	53	-3711687708969598594	0.2476	0.999	0.7514	0.001	5	8	752	True	True	True	1590106065732295470	2	50000
753	40.0876	2125.03	1768.87	0.0364072	87.5968	46.0981	170.722	167.409	57.5011	54.1881	8.8008	8.69727	5.26265	5.15911	68.1956	36252.5	6.11786	1.89772e+06	2.49143e+06	130842	7673.19	1856430	99.3711	3.61782	0.00961395	42	52	-3711687708969598594	0.25352	0.99872	0.7452	0.001	5	8	753	True	True	True	1590106107648020046	3	50000
754	40.3769	2498.72	2130.9	0.0361341	97.7283	49.9872	177.133	173.812	59.301	55.9805	9.00114	8.89737	5.31889	5.21513	68.1956	42623.4	6.05917	2.94888e+06	3.91645e+06	162854	9550.81	2895530	82.0587	2.96512	0.00979599	42	43	6536425350958976129	0.23884	0.99874	0.7599	0.001	5	10	754	True	True	True	1590106107884818368	1	50000
755	39.4232	2472	2165.4	0.0363035	97.6603	49.7192	177.235	173.919	59.088	55.7722	9.00433	8.90071	5.31224	5.20862	72.8178	45024.3	7.11111	3.01957e+06	3.99387e+06	173648	9537.53	2895530	86.7641	3.14984	0.00995445	42	40	6536425350958976129	0.24904	0.99874	0.7497	0.001	5	10	755	True	True	True	1590106107912200329	0	50000
756	40.0777	2152.16	1777.18	0.0335588	87.8295	46.3914	170.856	167.461	57.5368	54.1423	8.80498	8.6989	5.26376	5.15768	68.1956	36715	6.23781	1.90998e+06	2.50027e+06	131539	7714.03	1856430	101.89	3.41929	0.0085692	42	51	-3711687708969598594	0.2478	0.9988	0.751	0.001	5	8	756	True	True	True	1590106108366489039	4	50000
757	40.6196	2510.71	2116.81	0.0344417	97.5004	50.1069	177.036	173.668	59.2934	55.9249	8.99812	8.89286	5.31865	5.21339	68.1956	42827.7	7.03761	3.01963e+06	3.98036e+06	162095	9506.33	2895530	80.139	2.76012	0.00969144	42	48	6536425350958976129	0.24242	0.99882	0.7564	0.001	5	10	757	True	True	True	1590106122712620394	2	50000
758	39.831	2543.89	2150.18	0.0358046	97.8099	50.437	177.117	173.788	59.128	55.7984	9.00065	8.8966	5.31349	5.20943	70.4499	44827.2	7.33865	3.05341e+06	4.00924e+06	168517	9566.77	2895530	81.9095	2.93273	0.00984194	42	48	6536425350958976129	0.24932	0.99872	0.7494	0.001	5	10	758	True	True	True	1590106148114045850	4	50000
759	39.4597	2824.01	2513.23	0.0354098	106.562	53.1414	182.146	178.805	60.4374	57.0967	9.15778	9.05339	5.3544	5.25001	70.4499	49760.7	5.8881	4.20798e+06	5.65268e+06	200022	11355.5	4164630	65.6248	2.32376	0.00961277	42	38	-658748739238642586	0.23972	0.99902	0.7593	0.001	5	12	759	True	True	True	1590106165186418355	2	50000
760	40.2828	2870.24	2504.66	0.036036	106.699	53.5746	182.27	178.947	60.5513	57.2281	9.16169	9.05783	5.35797	5.25412	70.4499	50574.9	6.29912	4.24546e+06	5.67596e+06	200534	11384.6	4164630	68.9866	2.486	0.00979998	42	40	-658748739238642586	0.23674	0.99894	0.7622	0.001	5	12	760	True	True	True	1590106165640901832	0	50000
761	39.9605	2910.66	2531.75	0.0348435	107.06	53.9505	182.346	178.989	60.5142	57.1573	9.16404	9.05913	5.3568	5.2519	70.4499	51286.9	6.29912	4.25861e+06	5.68162e+06	201895	11461.9	4164630	70.1473	2.44418	0.00931537	42	39	-658748739238642586	0.24126	0.99896	0.7577	0.001	5	12	761	True	True	True	1590106170468238287	1	50000
762	39.8584	2498.94	2145.71	0.0359303	97.6919	49.9894	177.105	173.779	59.1209	55.7947	9.00028	8.89634	5.31326	5.20932	68.1956	42627.1	7.11111	3.01703e+06	3.98399e+06	162733	9543.71	2895530	80.29	2.88485	0.0092547	42	44	6536425350958976129	0.23902	0.99892	0.7599	0.001	5	10	762	True	True	True	1590106170787656158	3	50000
763	39.9903	2887.03	2492.71	0.0349668	106.836	53.7311	182.225	178.871	60.5668	57.2135	9.16026	9.05547	5.35845	5.25366	72.8178	52579.8	6.5536	4.28611e+06	5.71322e+06	207807	11413.9	4164630	67.9234	2.37506	0.00827874	42	41	-658748739238642586	0.2339	0.9993	0.7654	0.001	5	12	763	True	True	True	1590106177177809150	3	50000
764	40.0278	2887.29	2516.73	0.0344	106.855	53.7336	182.391	179.022	60.5563	57.1866	9.16547	9.06016	5.35812	5.25281	68.1956	49248.1	7.57729	4.37579e+06	5.80315e+06	194686	11417.9	4164630	72.1692	2.48262	0.00818156	42	40	-658748739238642586	0.23346	0.99926	0.7658	0.001	5	12	764	True	True	True	1590106184538043084	4	50000
765	40.4571	3260.31	2864.41	0.032848	115.191	57.0991	186.734	183.318	61.7534	58.3376	9.30117	9.19442	5.39553	5.28878	75.3071	61404.1	5.8881	5.70328e+06	7.68542e+06	249835	13269	5663730	63.0492	2.07104	0.00894005	42	40	8683170472684874961	0.23862	0.99892	0.7603	0.001	5	14	765	True	True	True	1590106208935469785	0	50000
766	39.8021	3249.04	2862.35	0.0342437	114.987	57.0003	186.633	183.259	61.6369	58.2626	9.29803	9.19258	5.39189	5.28644	75.3071	61191.8	6.36133	5.74628e+06	7.72829e+06	248953	13222.1	5663730	59.7062	2.04456	0.00995105	42	42	8683170472684874961	0.23578	0.99858	0.7628	0.001	5	14	766	True	True	True	1590106233005529679	1	50000
767	39.8241	3229.99	2878.17	0.0337942	115.174	56.833	186.801	183.414	61.7523	58.3649	9.30328	9.19742	5.3955	5.28964	72.8178	58823.2	5.17815	5.59036e+06	7.5853e+06	241507	13265.1	5663730	64.7618	2.18857	0.00866989	42	34	8683170472684874961	0.24002	0.99932	0.7593	0.001	5	14	767	True	True	True	1590106241562198481	2	50000
768	40.3161	3292.59	2877.74	0.0324264	115.497	57.3811	186.829	183.4	61.7928	58.3641	9.30413	9.19698	5.39676	5.28961	72.8178	59962.7	5.4162	5.62689e+06	7.60265e+06	242864	13339.7	5663730	63.9439	2.07347	0.00967939	42	37	8683170472684874961	0.23896	0.99856	0.7596	0.001	5	14	768	True	True	True	1590106241699733523	3	50000
769	39.9242	3256.08	2863.63	0.0341156	114.997	57.0621	186.585	183.207	61.6328	58.2548	9.29653	9.19097	5.39176	5.2862	75.3071	61324.4	7.11111	5.86493e+06	7.8441e+06	248995	13224.4	5663730	59.3237	2.02386	0.00949939	42	40	8683170472684874961	0.24438	0.99888	0.7545	0.001	5	14	769	True	True	True	1590106249890616862	4	50000
770	40.5461	3628.16	3213.98	0.0334731	122.951	60.2342	190.586	187.189	62.8113	59.4143	9.42155	9.3154	5.42859	5.32243	75.3071	68329.4	5.61866	7.37371e+06	1.00046e+07	284625	15116.9	7392830	57.4333	1.92247	0.00905356	42	37	6203640848548126094	0.234	0.9991	0.7651	0.001	5	16	770	True	True	True	1590106270030765339	0	50000
771	40.0628	3598.87	3218.14	0.034393	122.737	59.9906	190.46	187.09	62.7268	59.3569	9.41761	9.3123	5.42595	5.32064	75.3071	67778.1	5.56699	7.31853e+06	9.9579e+06	283638	15064.5	7392830	54.7319	1.88239	0.00968215	42	37	6203640848548126094	0.24176	0.99876	0.757	0.001	5	16	771	True	True	True	1590106279526945637	1	50000
